종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"002630","오리엔트바이오","KOSPI",,"845","68","8.75","777","968","763","33518883","29843205093","100202639225","118583005"
"065500","오리엔트정공","KOSDAQ","중견기업부","3640","-85","-2.28","3725","4070","3625","5324135","20400607510","115544199680","31742912"
"271560","오리온","KOSPI",,"117100","5400","4.83","112100","118600","111800","331311","38673371850","4629681057200","39536132"
"001800","오리온홀딩스","KOSPI",,"22800","-250","-1.08","23200","23500","22250","207009","4707411800","1428315621600","62645422"
"010470","오리콤","KOSDAQ","우량기업부","6230","-30","-0.48","6260","6290","6160","10203","63248080","74604561500","11975050"
"417860","오브젠","KOSDAQ","기술성장기업부","21350","-600","-2.73","22300","22350","20750","74283","1590748925","94593608900","4430614"
"352910","오비고","KOSDAQ","기술성장기업부","4320","-135","-3.03","4510","4510","4220","29661","129514358","54595304640","12637802"
"053980","오상자이엘","KOSDAQ","우량기업부","3725","35","0.95","3695","3735","3660","45454","168415065","70710866675","18982783"
"036220","오상헬스케어","KOSDAQ","중견기업부","18980","80","0.42","19090","19480","18600","41135","781183310","275388715680","14509416"
"052420","오성첨단소재","KOSDAQ","우량기업부","1519","-47","-3.00","1566","1566","1511","482350","735380588","138487950006","91170474"
"332190","오션스바이오","KONEX","일반기업부","4590","-5","-0.11","4590","4590","4590","12","55080","6783281010","1477839"
"052300","오션인더블유","KOSDAQ","중견기업부","3290","-40","-1.20","3385","3450","3255","258909","865452605","55486320470","16865143"
"039200","오스코텍","KOSDAQ","벤처기업부","29250","250","0.86","29000","29850","28600","90245","2628765700","1118759148000","38248176"
"226400","오스테오닉","KOSDAQ","기술성장기업부","5890","-10","-0.17","5910","6020","5770","133489","784006360","121696829890","20661601"
"031510","오스템","KOSDAQ","중견기업부","1100","-15","-1.35","1115","1116","1097","9001","9962964","30800000000","28000000"
"368970","오에스피","KOSDAQ","벤처기업부","2785","-25","-0.89","2810","2835","2750","20125","56118305","26029055600","9346160"
"138080","오이솔루션","KOSDAQ","벤처기업부","9310","-470","-4.81","9830","9830","9260","40242","380637320","98910324450","10624095"
"080580","오킨스전자","KOSDAQ","벤처기업부","6120","-260","-4.08","6380","6390","6010","182698","1116996320","109763258760","17935173"
"067170","오텍","KOSDAQ","중견기업부","2600","200","8.33","2350","2900","2295","1745234","4646474545","40018173000","15391605"
"353590","오토앤","KOSDAQ","중견기업부","3495","-60","-1.69","3505","3535","3490","29003","101506755","45000117150","12875570"
"173130","오파스넷","KOSDAQ","우량기업부","6830","0","0.00","6850","6920","6740","46018","312188060","89107410590","13046473"
"440320","오픈놀","KOSDAQ","기술성장기업부","5440","60","1.12","5380","5450","5300","30019","160584675","53339200000","9805000"
"049480","오픈베이스","KOSDAQ","우량기업부","2755","-35","-1.25","2790","2810","2715","327569","899911840","86568665165","31422383"
"394280","오픈엣지테크놀로지","KOSDAQ","기술성장기업부","13710","-480","-3.38","14070","14210","13590","72647","1002382555","301667902740","22003494"
"309930","오하임앤컴퍼니","KOSDAQ","중견기업부","3010","15","0.50","3095","3095","2950","13373","40054440","64103036900","21296690"
"476060","온코닉테라퓨틱스","KOSDAQ","기술성장기업부","20900","-450","-2.11","21700","21700","20750","87005","1832629550","229948279000","11002310"
"382150","온코크로스","KOSDAQ","기술성장기업부","11770","150","1.29","11830","12250","11720","144775","1732330390","140627218490","11947937"
"005320","온타이드","KOSPI",,"663","153","30.00","663","663","663","1352382","896629266","44767232523","67522221"
"244460","올리패스","KOSDAQ","관리종목(소속부없음)","1651","0","0.00","0","0","0","0","0","8980622755","5439505"
"226950","올릭스","KOSDAQ","기술성장기업부","38400","450","1.19","39050","40300","37800","394819","15477293225","760290816000","19799240"
"057540","옴니시스템","KOSDAQ","중견기업부","963","35","3.77","937","987","918","1991883","1915419006","57249728865","59449355"
"131030","옵투스제약","KOSDAQ","우량기업부","6100","50","0.83","6060","6330","5970","272061","1665905375","98534288200","16153162"
"082210","옵트론텍","KOSDAQ","투자주의환기종목(소속부없음)","1647","8","0.49","1649","1650","1606","493762","808951397","54667839978","33192374"
"109080","옵티시스","KOSDAQ","벤처기업부","9200","250","2.79","9040","9360","8950","43449","394624025","51851200000","5636000"
"380540","옵티코어","KOSDAQ","벤처기업부","1817","16","0.89","1792","1850","1789","220979","402323281","87870045503","48359959"
"153710","옵티팜","KOSDAQ","기술성장기업부","4990","10","0.20","4980","5050","4965","11797","58906715","73203090420","14669958"
"432430","와이랩","KOSDAQ","기술성장기업부","5690","-110","-1.90","5800","5890","5620","67038","381546970","93932340800","16508320"
"338840","와이바이오로직스","KOSDAQ","기술성장기업부","9680","650","7.20","10030","10300","9400","386978","3787360585","144708072080","14949181"
"122990","와이솔","KOSDAQ","우량기업부","6390","40","0.63","6430","6430","6300","38751","246076990","176821095870","27671533"
"232140","와이씨","KOSDAQ","우량기업부","9980","-40","-0.40","10030","10050","9840","251352","2495618500","818812593000","82045350"
"112290","와이씨켐","KOSDAQ","기술성장기업부","24300","-300","-1.22","24800","24800","23750","65994","1588022050","245686243500","10110545"
"065530","와이어블","KOSDAQ","중견기업부","1299","1","0.08","1305","1305","1282","5874","7593514","68665140000","52860000"
"067900","와이엔텍","KOSDAQ","우량기업부","7050","-30","-0.42","7030","7100","6950","16383","114512160","128307595950","18199659"
"007530","와이엠","KOSDAQ","중견기업부","2505","-30","-1.18","2535","2535","2455","38644","95892350","55746848655","22254231"
"155650","와이엠씨","KOSDAQ","우량기업부","3575","-25","-0.69","3550","3600","3545","7222","25804705","69620829850","19474358"
"273640","와이엠텍","KOSDAQ","벤처기업부","9760","-120","-1.21","9770","9860","9610","10416","100880130","107028160000","10966000"
"251370","와이엠티","KOSDAQ","벤처기업부","9950","-40","-0.40","9920","9990","9710","27983","274737760","162328916800","16314464"
"209640","와이제이링크","KOSDAQ","중견기업부","7420","0","0.00","7430","7490","7350","31979","236771000","105524071660","14221573"
"096250","와이즈넛","KOSDAQ","기술성장기업부","15380","-390","-2.47","15810","15850","14550","94879","1457143400","201424723680","13096536"
"273060","와이즈버즈","KOSDAQ","중견기업부","1033","-24","-2.27","1047","1058","1021","141621","146413524","52124748206","50459582"
"019210","와이지-원","KOSDAQ","우량기업부","6030","10","0.17","6070","6070","5970","59472","357216480","202450128570","33573819"
"122870","와이지엔터테인먼트","KOSDAQ","우량기업부","92300","-2900","-3.05","95300","96900","90900","155139","14388234800","1725183822700","18691049"
"011690","와이투솔루션","KOSPI",,"3500","-65","-1.82","3540","3605","3465","265576","932097227","128010379000","36574394"
"079000","와토스코리아","KOSDAQ","중견기업부","5120","-10","-0.19","5140","5140","5110","4202","21516350","36864000000","7200000"
"403490","우듬지팜","KOSDAQ","벤처기업부","1930","-61","-3.06","1979","1991","1905","916243","1770263524","87260055520","45212464"
"316140","우리금융지주","KOSPI",,"22375","-75","-0.33","22450","22650","22050","1582960","35348393400","16615484834875","742591501"
"032820","우리기술","KOSDAQ","벤처기업부","4465","-195","-4.18","4665","4750","4280","11277029","49861416671","739094379040","165530656"
"041190","우리기술투자","KOSDAQ","벤처기업부","9020","-80","-0.88","9390","9420","8840","2409558","21908308815","757680000000","84000000"
"115440","우리넷","KOSDAQ","우량기업부","6430","-110","-1.68","6500","6520","6360","60018","385304325","69407297560","10794292"
"046970","우리로","KOSDAQ","벤처기업부","1333","3","0.23","1330","1335","1310","395768","521778965","58418723667","43824999"
"082850","우리바이오","KOSDAQ","벤처기업부","2350","-45","-1.88","2395","2410","2325","244247","572780792","113872958300","48456578"
"215360","우리산업","KOSDAQ","우량기업부","9500","-90","-0.94","9600","9710","9410","40844","389765170","86755548500","9132163"
"072470","우리산업홀딩스","KOSDAQ","중견기업부","3985","-95","-2.33","4130","4150","3860","534171","2134182368","75266053885","18887341"
"073560","우리손에프앤지","KOSDAQ","우량기업부","1525","-16","-1.04","1541","1543","1493","108169","163428078","105587405575","69237643"
"037400","우리엔터프라이즈","KOSDAQ","중견기업부","1143","10","0.88","1123","1143","1118","49530","56065377","29973284478","26223346"
"153490","우리이앤엘","KOSDAQ","우량기업부","723","-6","-0.82","737","737","708","55582","39592968","37220040000","51480000"
"101170","우림피티에스","KOSDAQ","중견기업부","4985","-55","-1.09","5050","5050","4955","62391","310643044","67297500000","13500000"
"006980","우성","KOSPI",,"17200","-130","-0.75","17330","17330","16500","2553","43568660","53148000000","3090000"
"066590","우수AMS","KOSDAQ","중견기업부","3815","110","2.97","3750","3845","3650","475934","1792727079","149063891760","39073104"
"017370","우신시스템","KOSPI",,"8000","10","0.13","7990","8090","7930","36063","288025710","146512432000","18314054"
"103840","우양","KOSDAQ","중견기업부","3085","195","6.75","2905","3360","2850","4386038","14027336683","50490430380","16366428"
"101970","우양에이치씨","KOSDAQ","중견기업부","11160","-680","-5.74","11940","11940","11130","48699","552850150","162352432440","14547709"
"046940","우원개발","KOSDAQ","벤처기업부","3025","10","0.33","3025","3030","2955","68110","203703340","54674908750","18074350"
"215380","우정바이오","KOSDAQ","벤처기업부","1828","9","0.49","1820","1884","1770","68037","123015231","30764464928","16829576"
"065680","우주일렉트로","KOSDAQ","우량기업부","34650","-450","-1.28","35350","35350","33750","30790","1052108800","320182320150","9240471"
"105840","우진","KOSPI",,"10130","-480","-4.52","10450","10520","10000","377071","3844453095","204602397100","20197670"
"018620","우진비앤지","KOSDAQ","중견기업부","959","6","0.63","965","965","945","35529","34070148","27704831987","28889293"
"010400","우진아이엔에스","KOSPI",,"2695","-15","-0.55","2760","2760","2685","6152","16699155","20541290000","7622000"
"457550","우진엔텍","KOSDAQ","중견기업부","29100","-1200","-3.96","29950","30250","28800","302714","8893093600","269795964900","9271339"
"049800","우진플라임","KOSPI",,"1978","9","0.46","1989","1989","1969","6462","12732206","39560000000","20000000"
"016880","웅진","KOSPI",,"2790","-90","-3.13","2880","2900","2735","753894","2102232658","222996553200","79927080"
"095720","웅진씽크빅","KOSPI",,"1824","-26","-1.41","1850","1850","1792","152731","276438267","210682916640","115505985"
"396470","워트","KOSDAQ","중견기업부","7710","-150","-1.91","7840","7840","7630","46380","357673870","124285200000","16120000"
"005820","원림","KOSPI",,"16110","-20","-0.12","16130","16230","16100","297","4788070","37020296700","2297970"
"307280","원바이오젠","KOSDAQ","벤처기업부","5360","-20","-0.37","5430","5430","5250","20413","108546910","39620058720","7391802"
"032940","원익","KOSDAQ","우량기업부","8680","-910","-9.49","9470","9540","8530","4255315","38013658210","157917236400","18193230"
"240810","원익IPS","KOSDAQ GLOBAL","우량기업부","26550","0","0.00","26600","26850","25850","114788","3023209250","1303177571550","49083901"
"074600","원익QnC","KOSDAQ GLOBAL","우량기업부","17740","-80","-0.45","17820","17840","17410","113529","1999132850","466349120000","26288000"
"104830","원익머트리얼즈","KOSDAQ","우량기업부","21350","-350","-1.61","21700","21750","21000","77132","1636752575","269180800000","12608000"
"014190","원익큐브","KOSDAQ","우량기업부","1520","-10","-0.65","1539","1543","1513","47820","72784983","53807857120","35399906"
"217820","원익피앤이","KOSDAQ","중견기업부","3370","-140","-3.99","3560","3560","3355","282852","961843209","159921863830","47454559"
"030530","원익홀딩스","KOSDAQ","중견기업부","6150","10","0.16","6430","6510","5870","4158750","25508112270","475013583150","77237981"
"012620","원일특강","KOSDAQ","우량기업부","7750","-10","-0.13","7760","7800","7690","3493","27006215","34100000000","4400000"
"136150","원일티엔아이","KOSDAQ","벤처기업부","28000","250","0.90","27900","28250","26550","144350","3956155025","234668840000","8381030"
